entry_date,entry_price,exit_date,exit_price,side,quantity,pnl,roi,exit_reason,leverage
2024-09-20 00:32:35,35721.65723028477,2024-09-20 04:32:35,38222.173236404706,SELL,0.008095973197678628,-101.22055282956701,-1.0122055282956701,stop_loss,5
2024-09-22 13:32:35,27606.939228911964,2024-09-22 15:32:35,26264.41570079263,BUY,0.010370927444867705,-69.61607051576713,-0.6961607051576714,signal_reverse,5
2024-09-22 15:32:35,26264.41570079263,2024-09-24 09:32:35,22324.753345673733,SELL,0.010825313472447539,213.24039984881497,2.13240399848815,take_profit,5
2024-09-25 00:32:35,23107.139866313497,2024-09-25 02:32:35,21489.640075671552,BUY,0.01256811174661873,-101.64459059460182,-1.0164459059460182,stop_loss,5
2024-09-25 02:32:35,21947.93698332869,2024-09-25 21:32:35,18655.746435829387,SELL,0.013099590409937762,215.63173861854813,2.156317386185481,take_profit,5
2024-09-26 14:32:35,18981.93541943955,2024-09-27 15:32:35,18865.89929761303,BUY,0.015471019427326342,-8.975985475248539,-0.0897598547524854,signal_reverse,5
2024-09-27 15:32:35,18865.89929761303,2024-09-28 13:32:35,16036.014402971074,SELL,0.015552581421425403,220.06007618590422,2.200600761859042,take_profit,5
2024-09-29 13:32:35,15408.668517784748,2024-09-30 01:32:35,14330.061721539814,BUY,0.019450146864850235,-104.89530298194781,-1.048953029819478,stop_loss,5
2024-10-01 01:32:35,16041.654252927709,2024-10-02 07:32:35,13635.406114988551,SELL,0.018495839165211407,222.52789275456047,2.2252789275456046,take_profit,5
2024-10-03 03:32:35,13338.926027528383,2024-10-03 06:32:35,13552.922532153209,BUY,0.02272010476507782,24.310115022182455,0.24310115022182455,signal_reverse,5
2024-10-03 06:32:35,13552.922532153209,2024-10-03 21:32:35,11519.984152330228,SELL,0.02241261032765074,227.8172786354905,2.278172786354905,take_profit,5
2024-10-04 19:32:35,11592.894533443185,2024-10-05 14:32:35,12130.17413577404,BUY,0.026763414065642088,71.89718233102093,0.7189718233102093,signal_reverse,5
2024-10-05 14:32:35,12130.17413577404,2024-10-05 15:32:35,12466.151294508869,SELL,0.02574733374240939,-43.25258017886057,-0.43252580178860567,signal_reverse,5
2024-10-05 15:32:35,12466.151294508869,2024-10-05 17:32:35,12312.44923310571,BUY,0.0249542819169244,-19.177622857334264,-0.19177622857334264,signal_reverse,5
2024-10-05 17:32:35,12312.44923310571,2024-10-05 18:32:35,12565.850787554422,SELL,0.025221295605881513,-31.95557755870422,-0.31955577558704223,signal_reverse,5
2024-10-05 18:32:35,12565.850787554422,2024-10-05 20:32:35,12313.993702517186,BUY,0.024640027203374885,-31.028827133401006,-0.31028827133401005,signal_reverse,5
2024-10-05 20:32:35,12313.993702517186,2024-10-06 01:32:35,13175.973261693389,SELL,0.02507199327685892,-108.0577285622779,-1.080577285622779,stop_loss,5
2024-10-06 17:32:35,12530.541482806371,2024-10-07 12:32:35,13407.679386602818,SELL,0.02439232207698112,-106.97715127665509,-1.069771512766551,stop_loss,5
2024-10-12 18:32:35,8193.663087190207,2024-10-12 20:32:35,7620.106671086892,BUY,0.03693006539214142,-105.90737976388854,-1.0590737976388855,stop_loss,5
2024-10-13 17:32:35,7598.298106298198,2024-10-14 09:32:35,7827.765594967504,BUY,0.039425485060488624,45.23433523199775,0.45234335231997747,signal_reverse,5
2024-10-14 09:32:35,7827.765594967504,2024-10-15 06:32:35,7233.41153441268,SELL,0.038434850201247595,114.21954641963937,1.1421954641963936,signal_reverse,5
2024-10-15 06:32:35,7233.41153441268,2024-10-15 20:32:35,8318.423264574581,BUY,0.04204411876998769,228.09181024878401,2.28091810248784,take_profit,5
2024-10-16 15:32:35,8498.685447593023,2024-10-17 03:32:35,7223.88263045407,SELL,0.03655145545094561,232.97949189697206,2.329794918969721,take_profit,5
2024-10-17 12:32:35,7324.687306286682,2024-10-17 20:32:35,6811.959194846613,BUY,0.04331869282232807,-111.0535578042236,-1.110535578042236,stop_loss,5
2024-10-19 01:32:35,7675.672080625634,2024-10-19 13:32:35,6524.321268531789,SELL,0.04092448418153748,235.59219048467443,2.3559219048467446,take_profit,5
2024-10-20 03:32:35,6288.989910445423,2024-10-21 17:32:35,6279.977530540503,BUY,0.05101838779479398,-2.2989854647162473,-0.022989854647162473,signal_reverse,5
2024-10-21 17:32:35,6279.977530540503,2024-10-21 23:32:35,6719.575957678338,SELL,0.05108114467442212,-112.27595427638096,-1.1227595427638095,stop_loss,5
2024-10-23 15:32:35,8433.900548558246,2024-10-23 16:32:35,8533.946573885094,SELL,0.03765524084061592,-18.83628589414418,-0.18836285894144178,signal_reverse,5
2024-10-23 16:32:35,8533.946573885094,2024-10-24 14:32:35,7936.570313713137,BUY,0.03715073372441483,-110.96483187467571,-1.1096483187467572,stop_loss,5
2024-10-25 12:32:35,7683.826541591327,2024-10-26 05:32:35,7145.958683679934,BUY,0.04084839126937614,-109.85518355592895,-1.0985518355592896,stop_loss,5
2024-10-26 06:32:35,6958.069789368904,2024-10-27 09:32:35,6390.05590437692,SELL,0.04465796447766787,126.83171949397072,1.2683171949397074,signal_reverse,5
2024-10-27 09:32:35,6390.05590437692,2024-10-27 10:32:35,6312.278998291089,BUY,0.049194717793558315,-19.131064728742693,-0.19131064728742694,signal_reverse,5
2024-10-27 10:32:35,6312.278998291089,2024-10-27 23:32:35,6754.138528171466,SELL,0.04971427833536007,-109.83363826802196,-1.0983363826802195,stop_loss,5
2024-10-28 07:32:35,6094.470597452753,2024-10-28 18:32:35,5180.3000078348405,SELL,0.050976091546134396,233.0042183257319,2.330042183257319,take_profit,5
2024-10-29 15:32:35,4960.326826871242,2024-10-30 06:32:35,4717.961585670107,BUY,0.06397351738249646,-77.52478485446885,-0.7752478485446885,signal_reverse,5
2024-10-30 06:32:35,4717.961585670107,2024-10-30 15:32:35,4010.2673478195907,SELL,0.06679040405624022,236.33592047154465,2.363359204715447,take_profit,5
2024-10-31 07:32:35,4205.960060786761,2024-10-31 23:32:35,4172.131180890048,BUY,0.07652640796573185,-12.944013319997769,-0.12944013319997769,signal_reverse,5
2024-10-31 23:32:35,4172.131180890048,2024-11-01 00:32:35,4464.180363552352,SELL,0.07705826413606591,-112.52401529156984,-1.1252401529156983,stop_loss,5
2024-11-01 01:32:35,4413.3191422856125,2024-11-01 13:32:35,4104.386802325619,BUY,0.07211855848635348,-111.39877513865413,-1.1139877513865413,stop_loss,5
2024-11-03 23:32:35,4755.619248692498,2024-11-04 16:32:35,4042.2763613886236,SELL,0.06625833063100728,236.32454440128748,2.3632454440128745,take_profit,5
2024-11-06 00:32:35,3806.755510880622,2024-11-09 06:32:35,4377.7688375127145,BUY,0.08454746343839467,241.38864178131485,2.4138864178131483,take_profit,5
2024-11-12 09:32:35,4240.132641988983,2024-11-13 00:32:35,4273.49711704193,SELL,0.07753256052798509,-12.934165907635485,-0.12934165907635484,signal_reverse,5
2024-11-13 00:32:35,4273.49711704193,2024-11-14 11:32:35,4633.7127054332495,BUY,0.07684076626723806,138.39620916696495,1.3839620916696496,signal_reverse,5
2024-11-14 11:32:35,4633.7127054332495,2024-11-15 08:32:35,4958.072594813577,SELL,0.07172066799252128,-116.31653968168692,-1.1631653968168691,stop_loss,5
2024-11-16 18:32:35,5244.953810276932,2024-11-17 18:32:35,5612.100576996318,SELL,0.06272879661385282,-115.15337428487003,-1.1515337428487002,stop_loss,5
2024-11-23 09:32:35,6381.3400695843175,2024-11-24 23:32:35,6828.03387445522,SELL,0.0510424990447175,-114.00184054202134,-1.1400184054202134,stop_loss,5
2024-11-25 07:32:35,6368.998554934231,2024-11-25 14:32:35,6814.828453779627,SELL,0.050629992483182056,-112.86182213660113,-1.1286182213660112,stop_loss,5
2024-11-28 10:32:35,6043.397243118654,2024-11-29 12:32:35,5620.359436100348,BUY,0.05282421668302574,-111.73320391523512,-1.1173320391523511,stop_loss,5
2024-11-30 01:32:35,5988.6571345755465,2024-11-30 21:32:35,5794.144251045561,BUY,0.0527739927525137,-51.32610752841002,-0.5132610752841003,signal_reverse,5
2024-11-30 21:32:35,5794.144251045561,2024-12-01 10:32:35,6011.920540992371,SELL,0.054292553718440086,-59.11815460269878,-0.5911815460269878,signal_reverse,5
2024-12-01 10:32:35,6011.920540992371,2024-12-02 19:32:35,6913.7086221412255,BUY,0.05204489908629565,234.6673484030817,2.3466734840308168,take_profit,5
2024-12-03 06:32:35,6528.943363237334,2024-12-04 06:32:35,6123.83993002647,SELL,0.048950429108218244,99.14993444442106,0.9914993444442107,signal_reverse,5
2024-12-04 06:32:35,6123.83993002647,2024-12-04 07:32:35,6076.32197005291,BUY,0.05265118589116491,-12.50938471868426,-0.12509384718684258,signal_reverse,5
2024-12-04 07:32:35,6076.32197005291,2024-12-04 10:32:35,5895.405716688651,SELL,0.053004107603072705,47.946522802319585,0.4794652280231958,signal_reverse,5
2024-12-04 10:32:35,5895.405716688651,2024-12-06 14:32:35,6779.716574191949,BUY,0.05486304755370843,242.57994313732044,2.4257994313732043,take_profit,5
2024-12-07 05:32:35,6644.779441433947,2024-12-07 18:32:35,6728.647674732753,SELL,0.049718848099194295,-20.849159758655734,-0.20849159758655733,signal_reverse,5
2024-12-07 18:32:35,6728.647674732753,2024-12-08 11:32:35,6803.899399284579,BUY,0.049010604413253445,18.440662517123194,0.18440662517123194,signal_reverse,5
2024-12-08 11:32:35,6803.899399284579,2024-12-08 14:32:35,6938.166169912884,SELL,0.04854598019617004,-32.5905599396269,-0.32590559939626895,signal_reverse,5
2024-12-08 14:32:35,6938.166169912884,2024-12-11 20:32:35,6452.494538018981,BUY,0.04747231452415905,-115.27978232364468,-1.1527978232364466,stop_loss,5
2024-12-12 10:32:35,6546.1039582913545,2024-12-14 12:32:35,7528.019552035057,BUY,0.04981239232529788,244.55782392944565,2.4455782392944565,take_profit,5
2024-12-15 09:32:35,7292.408070660569,2024-12-16 05:32:35,7802.876635606809,SELL,0.04567276841110855,-116.5725627397027,-1.165725627397027,stop_loss,5
2024-12-17 04:32:35,7717.730192116996,2024-12-18 03:32:35,7876.431009660613,SELL,0.042724196378057855,-33.901824470459246,-0.33901824470459246,signal_reverse,5
2024-12-18 03:32:35,7876.431009660613,2024-12-20 17:32:35,8114.85078461085,BUY,0.041740376619986454,49.7586560003764,0.49758656000376394,signal_reverse,5
2024-12-20 17:32:35,8114.85078461085,2024-12-22 03:32:35,7654.217713919934,SELL,0.040689210610806534,93.713980138226,0.93713980138226,signal_reverse,5
2024-12-22 03:32:35,7654.217713919934,2024-12-22 16:32:35,7118.422473945538,BUY,0.04348771192314226,-116.50254522898712,-1.165025452289871,stop_loss,5
2024-12-23 08:32:35,7419.93684373203,2024-12-23 11:32:35,7360.944229339367,BUY,0.044412206967629056,-13.099960999842452,-0.13099960999842453,signal_reverse,5
2024-12-23 11:32:35,7360.944229339367,2024-12-23 12:32:35,7348.732223183172,SELL,0.04471729114297469,2.730439173631754,0.02730439173631754,signal_reverse,5
2024-12-23 12:32:35,7348.732223183172,2024-12-30 06:32:35,7701.425168527364,BUY,0.044802217408293654,79.00713007840953,0.7900713007840954,signal_reverse,5
2024-12-30 06:32:35,7701.425168527364,2024-12-30 07:32:35,7917.441589531189,SELL,0.04304357155435975,-46.49059137197413,-0.4649059137197414,signal_reverse,5
2024-12-30 07:32:35,7917.441589531189,2024-12-30 08:32:35,8088.804221096707,BUY,0.04170141818766194,35.73032380325959,0.35730323803259584,signal_reverse,5
2024-12-30 08:32:35,8088.804221096707,2024-12-30 12:32:35,8655.020516573477,SELL,0.04094417419969425,-115.91629318353212,-1.1591629318353214,stop_loss,5
2025-01-01 18:32:35,8801.445067861523,2025-01-01 19:32:35,8557.742167688488,BUY,0.037252691174781305,-45.392944392723194,-0.4539294439272319,signal_reverse,5
2025-01-01 19:32:35,8557.742167688488,2025-01-03 03:32:35,9156.784119426682,SELL,0.03816200200206503,-114.30320080776957,-1.1430320080776957,stop_loss,5
2025-01-04 22:32:35,8792.239702141402,2025-01-05 14:32:35,9018.524498083456,BUY,0.036772742663098025,41.605562848744036,0.4160556284874404,signal_reverse,5
2025-01-05 14:32:35,9018.524498083456,2025-01-07 10:32:35,8953.656350866966,SELL,0.03598188355924376,11.670390599238107,0.11670390599238109,signal_reverse,5
2025-01-07 10:32:35,8953.656350866966,2025-01-08 07:32:35,9466.230016277455,BUY,0.03627980853499923,92.98037220587656,0.9298037220587656,signal_reverse,5
2025-01-08 07:32:35,9466.230016277455,2025-01-08 09:32:35,9615.474096532247,SELL,0.034595981673540985,-25.816227326896268,-0.2581622732689627,signal_reverse,5
2025-01-08 09:32:35,9615.474096532247,2025-01-08 10:32:35,9506.046212656893,BUY,0.033982298780613034,-18.5930552239126,-0.185930552239126,signal_reverse,5
2025-01-08 10:32:35,9506.046212656893,2025-01-09 02:32:35,10171.469447542875,SELL,0.03431759915936402,-114.17863923072235,-1.1417863923072236,stop_loss,5
2025-01-09 15:32:35,9874.949005526118,2025-01-10 05:32:35,9953.684923189743,SELL,0.03270522576880678,-12.87537981651527,-0.1287537981651527,signal_reverse,5
2025-01-10 05:32:35,9953.684923189743,2025-01-11 10:32:35,10515.51581140373,BUY,0.03240956200400303,91.04346503667642,0.9104346503667642,signal_reverse,5
2025-01-11 10:32:35,10515.51581140373,2025-01-12 14:32:35,11251.601918201992,SELL,0.030925331327252125,-113.81853369061679,-1.1381853369061679,stop_loss,5
2025-01-13 01:32:35,10582.465879394498,2025-01-13 03:32:35,10691.510386348906,SELL,0.030422385114044312,-16.586969925690347,-0.16586969925690345,signal_reverse,5
2025-01-13 03:32:35,10691.510386348906,2025-01-13 05:32:35,10784.47474458159,BUY,0.030067775963925767,13.97615747985246,0.1397615747985246,signal_reverse,5
2025-01-13 05:32:35,10784.47474458159,2025-01-14 11:32:35,11539.387976702303,SELL,0.02984561282964464,-112.65424022925222,-1.1265424022925221,stop_loss,5
2025-01-17 10:32:35,11981.927328950604,2025-01-19 16:32:35,13779.216428293194,BUY,0.02659426622042386,238.98792391491332,2.389879239149133,take_profit,5
2025-01-24 14:32:35,13432.947261801684,2025-01-25 06:32:35,13334.752627828471,BUY,0.02422988680548121,-11.89622433038306,-0.1189622433038306,signal_reverse,5
2025-01-25 06:32:35,13334.752627828471,2025-01-27 08:32:35,12695.871994632338,SELL,0.024382821981653514,77.88856373373696,0.7788856373373696,signal_reverse,5
2025-01-27 08:32:35,12695.871994632338,2025-01-28 13:32:35,11807.160955008074,BUY,0.025785096696578514,-114.57750046014237,-1.1457750046014237,stop_loss,5
2025-01-29 10:32:35,11181.442244415426,2025-01-29 12:32:35,10989.318982331104,BUY,0.028984690621691078,-27.843166563720732,-0.27843166563720734,signal_reverse,5
2025-01-29 12:32:35,10989.318982331104,2025-01-29 13:32:35,11009.379058788336,SELL,0.0294190318466333,-2.9507401407060123,-0.029507401407060124,signal_reverse,5
2025-01-29 13:32:35,11009.379058788336,2025-01-31 02:32:35,11267.609327376353,BUY,0.02935777000019285,37.90532416147511,0.37905324161475107,signal_reverse,5
2025-01-31 02:32:35,11267.609327376353,2025-01-31 16:32:35,12056.341980292698,SELL,0.0287810677573532,-113.50283963011144,-1.1350283963011143,stop_loss,5
2025-02-01 02:32:35,11366.283640485248,2025-02-02 01:32:35,11068.508707159735,SELL,0.028245898078411116,42.054602085090444,0.4205460208509044,signal_reverse,5
2025-02-02 01:32:35,11068.508707159735,2025-02-02 15:32:35,10862.935273934916,BUY,0.029114351158307447,-29.92568561863129,-0.2992568561863129,signal_reverse,5
2025-02-02 15:32:35,10862.935273934916,2025-02-03 09:32:35,11623.34074311036,SELL,0.029586610028056196,-112.4891003984749,-1.124891003984749,stop_loss,5
2025-02-04 12:32:35,13050.43621061437,2025-02-04 23:32:35,13134.950113089508,SELL,0.024381059014260294,-10.302692218858772,-0.10302692218858772,signal_reverse,5
2025-02-04 23:32:35,13134.950113089508,2025-02-05 21:32:35,13549.106133978608,BUY,0.024201773896439484,50.1165518770354,0.501165518770354,signal_reverse,5
2025-02-05 21:32:35,13549.106133978608,2025-02-08 16:32:35,14497.543563357112,SELL,0.02356767974969272,-111.76234799107193,-1.1176234799107194,stop_loss,5
2025-02-09 20:32:35,14828.693572760894,2025-02-10 06:32:35,15866.702122854158,SELL,0.02131865378203675,-110.6447245111612,-1.106447245111612,stop_loss,5
2025-02-11 02:32:35,15717.777557988064,2025-02-13 06:32:35,14399.886869348877,SELL,0.01991162588475315,131.20673174591593,1.3120673174591593,signal_reverse,5
2025-02-13 06:32:35,14399.886869348877,2025-02-14 13:32:35,15131.063463802397,BUY,0.021994288782417142,80.40854584677511,0.8040854584677511,signal_reverse,5
2025-02-14 13:32:35,15131.063463802397,2025-02-15 02:32:35,15358.922000446257,SELL,0.0210832938495007,-24.02004242089863,-0.2402004242089863,signal_reverse,5
2025-02-15 02:32:35,15358.922000446257,2025-02-16 03:32:35,15610.914587481946,BUY,0.020725827654260467,26.113774645264627,0.26113774645264626,signal_reverse,5
2025-02-16 03:32:35,15610.914587481946,2025-02-17 10:32:35,14647.222977528154,SELL,0.020439063732969467,98.48477117386753,0.9848477117386752,signal_reverse,5
2025-02-17 10:32:35,14647.222977528154,2025-02-18 06:32:35,15627.743835463012,BUY,0.021975928766995157,107.73928264264711,1.0773928264264712,signal_reverse,5
2025-02-18 06:32:35,15627.743835463012,2025-02-18 09:32:35,15866.48005358855,SELL,0.020794082461819845,-24.821503031627188,-0.24821503031627187,signal_reverse,5
2025-02-18 09:32:35,15866.48005358855,2025-02-18 11:32:35,15929.478754373496,BUY,0.020436505583516222,6.437366501729162,0.06437366501729161,signal_reverse,5
2025-02-18 11:32:35,15929.478754373496,2025-02-20 22:32:35,14649.84272383985,SELL,0.020367228455232908,130.31319686713078,1.3031319686713079,signal_reverse,5
2025-02-20 22:32:35,14649.84272383985,2025-02-22 03:32:35,13624.35373317106,BUY,0.022400415714039328,-114.85689850575761,-1.1485689850575762,stop_loss,5
2025-02-22 16:32:35,14164.7291366871,2025-02-22 19:32:35,13382.457437442205,BUY,0.022935909211723813,-89.71056336390915,-0.8971056336390915,signal_reverse,5
2025-02-22 19:32:35,13382.457437442205,2025-02-22 20:32:35,13542.813688650109,SELL,0.02408509677995763,-19.31097914806786,-0.1931097914806786,signal_reverse,5
2025-02-22 20:32:35,13542.813688650109,2025-02-23 20:32:35,15574.235741947625,BUY,0.0237591720354796,241.32453020481447,2.4132453020481446,take_profit,5
2025-02-24 14:32:35,15746.463884490704,2025-02-24 18:32:35,15927.80368765846,SELL,0.02087205287874681,-18.924669803694627,-0.18924669803694627,signal_reverse,5
2025-02-24 18:32:35,15927.80368765846,2025-02-25 15:32:35,14812.857429522366,BUY,0.02060047502048723,-114.84211269959147,-1.1484211269959146,stop_loss,5
2025-02-28 20:32:35,14531.333091754976,2025-03-01 16:32:35,14707.292990667203,SELL,0.02235439217638999,-19.667382938009393,-0.19667382938009392,end_of_test,5
