entry_date,entry_price,exit_date,exit_price,side,quantity,pnl,roi,exit_reason,leverage
2024-09-20 07:32:35,38279.8502504,2024-09-20 23:32:35,35600.260732872,BUY,0.007370125890456458,-98.74456039464428,-0.9874456039464429,stop_loss,5
2024-09-21 02:32:35,31394.23570178966,2024-09-23 07:32:35,27094.47817989476,SELL,0.008896730116707828,191.26891119791696,1.9126891119791698,stop_loss,5
2024-09-23 18:32:35,26925.99391456092,2024-09-23 23:32:35,25554.764212553167,BUY,0.010576057812275047,-72.5110230117134,-0.725110230117134,signal_reverse,5
2024-09-23 23:32:35,25554.764212553167,2024-09-24 23:32:35,23172.660336597855,SELL,0.01106248222160755,131.75990888889038,1.3175990888889038,stop_loss,5
2024-09-26 20:32:35,19687.26203119713,2024-09-27 15:32:35,19077.451603097852,BUY,0.014550712696879764,-44.36588169416921,-0.4436588169416921,stop_loss,5
2024-09-27 18:32:35,17804.19675672648,2024-09-28 08:32:35,18004.082114220168,SELL,0.016018475917851112,-16.009293926718467,-0.16009293926718468,stop_loss,5
2024-09-30 08:32:35,16108.279854535967,2024-10-01 08:32:35,15295.16547930823,BUY,0.01767654219803112,-71.86525282769398,-0.7186525282769398,signal_reverse,5
2024-10-01 08:32:35,15295.16547930823,2024-10-01 18:32:35,15577.057644826622,SELL,0.018482009627871693,-26.04966858566254,-0.2604966858566254,signal_reverse,5
2024-10-01 18:32:35,15577.057644826622,2024-10-02 01:32:35,15099.214804256148,BUY,0.01809976735219939,-43.24422122619846,-0.43244221226198465,signal_reverse,5
2024-10-02 01:32:35,15099.214804256148,2024-10-04 09:32:35,11270.01096806586,SELL,0.0185907395758185,355.9386565066939,3.559386565066939,stop_loss,5
2024-10-04 23:32:35,12064.279802860545,2024-10-06 19:32:35,12517.531733664042,BUY,0.02411045258221641,54.640545927178756,0.5464054592717876,signal_reverse,5
2024-10-06 19:32:35,12517.531733664042,2024-10-06 23:32:35,12987.867586163877,SELL,0.02336214605264861,-54.940274399490676,-0.5494027439949067,signal_reverse,5
2024-10-06 23:32:35,12987.867586163877,2024-10-07 02:32:35,12441.63500315876,BUY,0.022395260848261715,-61.165105901096695,-0.611651059010967,signal_reverse,5
2024-10-07 02:32:35,12441.63500315876,2024-10-07 09:32:35,12769.325681849588,SELL,0.023238031651555642,-38.074431816686,-0.38074431816686,signal_reverse,5
2024-10-07 09:32:35,12769.325681849588,2024-10-07 10:32:35,12027.795352028184,BUY,0.022556497834562046,-83.6316363943929,-0.8363163639439289,signal_reverse,5
2024-10-07 10:32:35,12027.795352028184,2024-10-07 12:32:35,12869.741026670157,SELL,0.023748474546313084,-99.97462711806645,-0.9997462711806645,stop_loss,5
2024-10-07 14:32:35,12775.138682336752,2024-10-08 02:32:35,11880.87897457318,BUY,0.02213560109834515,-98.97488084688577,-0.9897488084688577,stop_loss,5
2024-10-08 03:32:35,12161.877011539029,2024-10-09 00:32:35,13013.208402346761,SELL,0.023019269134537574,-97.98513203841692,-0.9798513203841692,stop_loss,5
2024-10-09 00:32:35,12820.007134162255,2024-10-09 08:32:35,11922.606634770897,BUY,0.021619172439468076,-97.00528071803274,-0.9700528071803274,stop_loss,5
2024-10-09 09:32:35,11737.337403134465,2024-10-09 14:32:35,12558.951021353878,SELL,0.023377223984913566,-96.03522791085241,-0.960352279108524,stop_loss,5
2024-10-09 18:32:35,12505.120788552784,2024-10-10 02:32:35,11629.762333354089,BUY,0.021722501237544593,-95.07487563174388,-0.9507487563174387,stop_loss,5
2024-10-10 03:32:35,11636.69290732722,2024-10-13 16:32:35,7412.593431026119,SELL,0.023110180781482942,488.0985126814294,4.880985126814294,stop_loss,5
2024-10-13 19:32:35,8166.534210459894,2024-10-14 12:32:35,7594.876815727701,BUY,0.03463791876552987,-99.00511200224074,-0.9900511200224074,stop_loss,5
2024-10-14 14:32:35,7259.036469090576,2024-10-15 09:32:35,7767.169021926917,SELL,0.038578540317918616,-98.01506088221835,-0.9801506088221836,stop_loss,5
2024-10-15 10:32:35,7683.601390066165,2024-10-16 16:32:35,8441.10387702088,BUY,0.036082376831724806,136.66245092634367,1.3666245092634366,stop_loss,5
2024-10-16 18:32:35,8033.650103662748,2024-10-18 03:32:35,7324.406002524605,SELL,0.034996202051168206,124.10424933514805,1.2410424933514805,stop_loss,5
2024-10-18 07:32:35,7580.0653605028765,2024-10-19 04:32:35,7300.000425141428,BUY,0.037558129698313424,-52.59357583127517,-0.5259357583127516,signal_reverse,5
2024-10-19 04:32:35,7300.000425141428,2024-10-21 02:32:35,6619.974883504,SELL,0.03879320381420307,131.901847178023,1.31901847178023,stop_loss,5
2024-10-21 03:32:35,6566.511657639435,2024-10-21 18:32:35,6106.855841604674,BUY,0.0437003760143365,-100.43565998947857,-1.0043565998947857,stop_loss,5
2024-10-21 19:32:35,6385.398735179524,2024-10-21 23:32:35,6832.376646642091,SELL,0.044490477421683876,-99.4313033895838,-0.994313033895838,stop_loss,5
2024-10-21 23:32:35,6551.687321322398,2024-10-24 10:32:35,8169.842045285751,BUY,0.04292765055470118,347.31790266868876,3.4731790266868874,stop_loss,5
2024-10-24 14:32:35,8099.988694004127,2024-10-25 10:32:35,7916.698234496121,SELL,0.035947199869131356,32.943893910196145,0.3294389391019615,stop_loss,5
2024-10-25 18:32:35,7955.716476615489,2024-10-26 05:32:35,7398.816323252405,BUY,0.03671739276926334,-102.23960832147681,-1.022396083214768,stop_loss,5
2024-10-26 05:32:35,7112.749094275682,2024-10-27 23:32:35,6748.9897646032705,SELL,0.04065826463627174,73.94911544866866,0.7394911544866867,stop_loss,5
2024-10-28 00:32:35,6732.426398016665,2024-10-28 04:32:35,6261.156550155498,BUY,0.043268927072450614,-101.95670339274872,-1.0195670339274872,stop_loss,5
2024-10-28 06:32:35,6235.083857356332,2024-10-29 15:32:35,5027.072236520381,SELL,0.04625307770765704,279.37127685138995,2.7937127685139,stop_loss,5
2024-10-29 20:32:35,5098.450693127079,2024-10-30 05:32:35,4741.5591446081835,BUY,0.0581301796345806,-103.73084912733515,-1.0373084912733515,stop_loss,5
2024-10-30 05:32:35,4911.489932768886,2024-10-31 06:32:35,4117.441485690375,SELL,0.05973953324131556,237.18041799730867,2.3718041799730867,stop_loss,5
2024-10-31 10:32:35,4342.461018465971,2024-11-01 12:32:35,4210.389487151154,BUY,0.06912824276323151,-45.6493643942122,-0.456493643942122,signal_reverse,5
2024-11-01 12:32:35,4210.389487151154,2024-11-02 00:32:35,4505.116751251735,SELL,0.07098688442776238,-104.60885117209276,-1.0460885117209275,stop_loss,5
2024-11-02 01:32:35,4529.924433572373,2024-11-02 06:32:35,4212.829723222307,BUY,0.0653197667952521,-103.56276266037183,-1.0356276266037183,stop_loss,5
2024-11-02 08:32:35,4279.290706974443,2024-11-02 10:32:35,4415.763806679298,SELL,0.06845402464656647,-46.71066465394719,-0.4671066465394719,signal_reverse,5
2024-11-02 10:32:35,4415.763806679298,2024-11-02 21:32:35,4106.660340211747,BUY,0.06603615905934382,-102.06002838722867,-1.0206002838722867,stop_loss,5
2024-11-02 21:32:35,4278.787804879568,2024-11-03 02:32:35,4578.302951221139,SELL,0.06746866015792728,-101.03942810335637,-1.0103942810335638,stop_loss,5
2024-11-03 04:32:35,4629.914388827384,2024-11-04 02:32:35,4529.738541182274,BUY,0.061728406940313674,-30.918477445140937,-0.30918477445140935,stop_loss,5
2024-11-04 03:32:35,4435.942648664435,2024-11-05 18:32:35,3845.3612805361013,SELL,0.06422848016492526,189.6607184430256,1.8966071844302559,stop_loss,5
2024-11-06 11:32:35,3898.5576281269,2024-11-06 14:32:35,3625.658594158017,BUY,0.07447183286393629,-101.61645623230164,-1.0161645623230164,stop_loss,5
2024-11-06 14:32:35,3752.290139506524,2024-11-07 03:32:35,3928.028277063039,SELL,0.07660106070826601,-67.3086387186209,-0.673086387186209,signal_reverse,5
2024-11-07 03:32:35,3928.028277063039,2024-11-09 15:32:35,4085.102927199513,BUY,0.07268438022076798,57.084367967818,0.57084367967818,signal_reverse,5
2024-11-09 15:32:35,4085.102927199513,2024-11-10 03:32:35,4196.121166432786,SELL,0.07028887346707781,-39.016734850026374,-0.39016734850026374,signal_reverse,5
2024-11-10 03:32:35,4196.121166432786,2024-11-11 08:32:35,4281.61489397578,BUY,0.06816355094440991,29.13778026402212,0.2913778026402212,signal_reverse,5
2024-11-11 08:32:35,4281.61489397578,2024-11-11 23:32:35,4300.024612170705,SELL,0.06699692382614914,-6.166972437831179,-0.06166972437831179,signal_reverse,5
2024-11-11 23:32:35,4300.024612170705,2024-11-12 11:32:35,4244.602973447051,BUY,0.066669113214069,-18.474557532882535,-0.18474557532882535,signal_reverse,5
2024-11-12 11:32:35,4244.602973447051,2024-11-13 02:32:35,4290.757611540993,SELL,0.06741525296505385,-15.55763301306795,-0.1555763301306795,signal_reverse,5
2024-11-13 02:32:35,4290.757611540993,2024-11-18 02:32:35,5318.944456131678,BUY,0.0665864878086576,342.3167539617988,3.4231675396179875,signal_reverse,5
2024-11-18 02:32:35,5318.944456131678,2024-11-20 08:32:35,5119.306269167773,SELL,0.05555368372662075,55.453183491743644,0.5545318349174364,signal_reverse,5
2024-11-20 08:32:35,5119.306269167773,2024-11-24 01:32:35,6389.381273022957,BUY,0.05802960774895938,368.509771427372,3.6850977142737205,signal_reverse,5
2024-11-24 01:32:35,6389.381273022957,2024-11-24 17:32:35,6510.517683534175,SELL,0.048142405690758304,-29.158991093766463,-0.2915899109376646,signal_reverse,5
2024-11-24 17:32:35,6510.517683534175,2024-11-25 06:32:35,6322.017637708813,BUY,0.04711869105330943,-44.409377113899644,-0.4440937711389964,stop_loss,5
2024-11-25 10:32:35,6421.328530799713,2024-11-25 14:32:35,6870.821527955693,SELL,0.047575549283318835,-106.9243811935052,-1.069243811935052,stop_loss,5
2024-11-25 14:32:35,6640.261794036068,2024-11-25 22:32:35,6530.371211961428,BUY,0.045546886409398385,-25.025869296081375,-0.25025869296081377,signal_reverse,5
2024-11-25 22:32:35,6530.371211961428,2024-11-25 23:32:35,6688.868016271348,SELL,0.04620383972536417,-36.61580471658971,-0.36615804716589706,signal_reverse,5
2024-11-25 23:32:35,6688.868016271348,2024-11-26 07:32:35,6564.176797408395,BUY,0.04495260756291091,-28.02597714043682,-0.2802597714043682,signal_reverse,5
2024-11-26 07:32:35,6564.176797408395,2024-11-27 05:32:35,6617.622437809829,SELL,0.04568452770649571,-12.208194198553496,-0.12208194198553496,signal_reverse,5
2024-11-27 05:32:35,6617.622437809829,2024-11-27 07:32:35,6526.851973878572,BUY,0.0452628589856727,-20.542653544922864,-0.20542653544922862,signal_reverse,5
2024-11-27 07:32:35,6526.851973878572,2024-11-30 02:32:35,5947.5349667775945,SELL,0.045802414312597885,132.67058788786585,1.3267058788786585,signal_reverse,5
2024-11-30 02:32:35,5947.5349667775945,2024-11-30 21:32:35,5794.144251045561,BUY,0.05090111587086224,-39.03879297495368,-0.3903879297495368,signal_reverse,5
2024-11-30 21:32:35,5794.144251045561,2024-12-01 09:32:35,5975.913680495382,SELL,0.05205613794487853,-47.31107246800886,-0.47311072468008863,signal_reverse,5
2024-12-01 09:32:35,5975.913680495382,2024-12-03 09:32:35,6490.131960520852,BUY,0.05024654697696427,129.1884648185676,1.291884648185676,signal_reverse,5
2024-12-03 09:32:35,6490.131960520852,2024-12-05 01:32:35,6115.285684826767,SELL,0.04683419818288527,87.77812381986621,0.877781238198662,signal_reverse,5
2024-12-05 01:32:35,6115.285684826767,2024-12-07 10:32:35,6465.777050559126,BUY,0.050115086794288666,87.82452607162986,0.8782452607162986,signal_reverse,5
2024-12-07 10:32:35,6465.777050559126,2024-12-07 15:32:35,6686.841758159107,SELL,0.04778657578577058,-52.8196270164284,-0.5281962701642839,signal_reverse,5
2024-12-07 15:32:35,6686.841758159107,2024-12-08 23:32:35,6793.491680959685,BUY,0.04598108104843451,24.51939372051346,0.2451939372051346,signal_reverse,5
2024-12-08 23:32:35,6793.491680959685,2024-12-09 04:32:35,6999.134837105411,SELL,0.04536235288400872,-46.642287086318575,-0.46642287086318573,signal_reverse,5
2024-12-09 04:32:35,6999.134837105411,2024-12-09 12:32:35,6823.983302745238,BUY,0.043839151168471015,-38.392472961026385,-0.38392472961026386,signal_reverse,5
2024-12-09 12:32:35,6823.983302745238,2024-12-10 00:32:35,6915.606938035479,SELL,0.04480362697407138,-20.525355887761712,-0.20525355887761715,signal_reverse,5
2024-12-10 00:32:35,6915.606938035479,2024-12-10 08:32:35,6773.355882585668,BUY,0.044125232444243545,-31.384304435809494,-0.31384304435809496,signal_reverse,5
2024-12-10 08:32:35,6773.355882585668,2024-12-10 19:32:35,7008.210114490016,SELL,0.044919545716419755,-52.74772703361006,-0.5274772703361006,signal_reverse,5
2024-12-10 19:32:35,7008.210114490016,2024-12-11 07:32:35,6765.891532761769,BUY,0.043199188717270944,-52.33983070890001,-0.523398307089,signal_reverse,5
2024-12-11 07:32:35,6765.891532761769,2024-12-13 06:32:35,6597.795777798246,SELL,0.04452533211815068,37.42259658701072,0.37422596587010726,signal_reverse,5
2024-12-13 06:32:35,6597.795777798246,2024-12-15 11:32:35,7032.814253660947,BUY,0.0458217857597637,99.66661701259811,0.996666170125981,signal_reverse,5
2024-12-15 11:32:35,7032.814253660947,2024-12-15 21:32:35,7525.111251417214,SELL,0.043392359194901045,-106.80964078605668,-1.0680964078605668,stop_loss,5
2024-12-15 23:32:35,7545.368634106,2024-12-18 04:32:35,7787.657393137308,BUY,0.04004028336770759,48.506552842118886,0.4850655284211889,signal_reverse,5
2024-12-18 04:32:35,7787.657393137308,2024-12-18 20:32:35,8004.656022850259,SELL,0.0389725156631375,-42.28491247683692,-0.4228491247683692,signal_reverse,5
2024-12-18 20:32:35,8004.656022850259,2024-12-19 06:32:35,7769.135657265557,BUY,0.03776507803880256,-44.47222493016802,-0.44472224930168014,signal_reverse,5
2024-12-19 06:32:35,7769.135657265557,2024-12-19 08:32:35,7973.218022962221,SELL,0.038746372525647936,-39.537256835992295,-0.3953725683599229,signal_reverse,5
2024-12-19 08:32:35,7973.218022962221,2024-12-19 12:32:35,7794.569028003695,BUY,0.0376129421778546,-33.597571587534325,-0.33597571587534325,signal_reverse,5
2024-12-19 12:32:35,7794.569028003695,2024-12-19 18:32:35,7987.274625095468,SELL,0.038351864840547985,-36.95309506840382,-0.3695309506840382,signal_reverse,5
2024-12-19 18:32:35,7987.274625095468,2024-12-21 08:32:35,8014.336364442072,BUY,0.03729438001294702,5.046253955017955,0.05046253955017955,signal_reverse,5
2024-12-21 08:32:35,8014.336364442072,2024-12-23 09:32:35,7508.583821035417,SELL,0.03718643943405986,94.03568162006664,0.9403568162006665,signal_reverse,5
2024-12-23 09:32:35,7508.583821035417,2024-12-25 18:32:35,7812.5304707259775,BUY,0.04004901253664295,60.86381591963943,0.6086381591963943,signal_reverse,5
2024-12-25 18:32:35,7812.5304707259775,2024-12-27 10:32:35,7593.319578617076,SELL,0.03871349172761809,42.43209529130863,0.4243209529130863,signal_reverse,5
2024-12-27 10:32:35,7593.319578617076,2024-12-27 11:32:35,7491.133093588729,BUY,0.03999076769863415,-20.432579923542967,-0.20432579923542965,signal_reverse,5
2024-12-27 11:32:35,7491.133093588729,2024-12-27 18:32:35,7706.965402070199,SELL,0.040458350899083624,-43.661096359512904,-0.4366109635951291,signal_reverse,5
2024-12-27 18:32:35,7706.965402070199,2024-12-28 12:32:35,7534.416659580394,BUY,0.039163460024757395,-33.788028894108294,-0.33788028894108296,signal_reverse,5
2024-12-28 12:32:35,7534.416659580394,2024-12-28 15:32:35,7738.106304434757,SELL,0.03993223002864871,-40.668908763890926,-0.40668908763890926,signal_reverse,5
2024-12-28 15:32:35,7738.106304434757,2024-12-29 23:32:35,7650.584192000485,BUY,0.03873093474930155,-16.94906612906403,-0.16949066129064028,signal_reverse,5
2024-12-29 23:32:35,7650.584192000485,2024-12-30 08:32:35,8186.12508544052,SELL,0.03911071675295454,-104.72694096478706,-1.0472694096478707,stop_loss,5
2024-12-30 08:32:35,8088.804221096707,2025-01-01 01:32:35,8777.21674230705,BUY,0.036621931365588126,126.05498051488325,1.2605498051488326,signal_reverse,5
2025-01-01 01:32:35,8777.21674230705,2025-01-02 18:32:35,8666.790259377825,SELL,0.034159940752212535,18.86081057168754,0.18860810571687542,signal_reverse,5
2025-01-02 18:32:35,8666.790259377825,2025-01-04 05:32:35,8822.060092462543,BUY,0.03465736162976536,26.906213777051875,0.26906213777051874,signal_reverse,5
2025-01-04 05:32:35,8822.060092462543,2025-01-05 00:32:35,9036.955538575749,SELL,0.034134525269322404,-36.67677017806758,-0.36676770178067575,signal_reverse,5
2025-01-05 00:32:35,9036.955538575749,2025-01-05 17:32:35,8873.234965229432,BUY,0.033206860889520906,-27.18323151931861,-0.2718323151931861,signal_reverse,5
2025-01-05 17:32:35,8873.234965229432,2025-01-06 04:32:35,9148.473223649178,SELL,0.03373203379032084,-46.421731167019615,-0.4642173116701962,signal_reverse,5
2025-01-06 04:32:35,9148.473223649178,2025-01-06 05:32:35,8958.983889298815,BUY,0.03257220294748959,-30.860425274223616,-0.3086042527422362,signal_reverse,5
2025-01-06 05:32:35,8958.983889298815,2025-01-06 06:32:35,9116.094876201914,SELL,0.03316271172435624,-26.051131836982876,-0.26051131836982877,signal_reverse,5
2025-01-06 06:32:35,9116.094876201914,2025-01-06 18:32:35,8938.537919409686,BUY,0.03250952146024147,-28.86145848626059,-0.28861458486260594,signal_reverse,5
2025-01-06 18:32:35,8938.537919409686,2025-01-07 12:32:35,9087.140783339368,SELL,0.03306304359576889,-24.566314842815927,-0.24566314842815926,signal_reverse,5
2025-01-07 12:32:35,9087.140783339368,2025-01-09 17:32:35,9760.334240692588,BUY,0.032445120113318564,109.20921291662708,1.0920921291662709,signal_reverse,5
2025-01-09 17:32:35,9760.334240692588,2025-01-10 05:32:35,9953.684923189743,SELL,0.03052699119524497,-29.51207291092636,-0.2951207291092636,signal_reverse,5
2025-01-10 05:32:35,9953.684923189743,2025-01-11 13:32:35,10295.41932712392,BUY,0.02984929075391001,51.002647918226884,0.5100264791822688,signal_reverse,5
2025-01-11 13:32:35,10295.41932712392,2025-01-12 00:32:35,10627.7048450279,SELL,0.029000047921356232,-48.18147971394044,-0.48181479713940445,signal_reverse,5
2025-01-12 00:32:35,10627.7048450279,2025-01-12 05:32:35,10331.236352017731,BUY,0.02796380257868913,-41.451932046689144,-0.4145193204668915,signal_reverse,5
2025-01-12 05:32:35,10331.236352017731,2025-01-12 09:32:35,10639.18917363534,SELL,0.02865162398278763,-44.11674224713085,-0.44116742247130847,signal_reverse,5
2025-01-12 09:32:35,10639.18917363534,2025-01-13 03:32:35,10691.510386348906,BUY,0.027703823672559764,7.247488256755712,0.07247488256755712,signal_reverse,5
2025-01-13 03:32:35,10691.510386348906,2025-01-13 12:32:35,10856.348345447072,SELL,0.027587616839904246,-22.73743228136003,-0.22737432281360026,signal_reverse,5
2025-01-13 12:32:35,10856.348345447072,2025-01-13 20:32:35,10568.221649950332,BUY,0.027108899023081817,-39.053987470376775,-0.3905398747037677,signal_reverse,5
2025-01-13 20:32:35,10568.221649950332,2025-01-14 08:32:35,10878.753112847264,SELL,0.02774239910496811,-43.074438891681396,-0.43074438891681394,signal_reverse,5
2025-01-14 08:32:35,10878.753112847264,2025-01-16 18:32:35,11953.50725572111,BUY,0.02683737019859854,144.21787402391433,1.4421787402391433,signal_reverse,5
2025-01-16 18:32:35,11953.50725572111,2025-01-18 00:32:35,12127.8642871317,SELL,0.024769101565009683,-21.59333509791255,-0.2159333509791255,signal_reverse,5
2025-01-18 00:32:35,12127.8642871317,2025-01-20 19:32:35,12899.257353577315,BUY,0.024362136304342266,93.9639151448631,0.939639151448631,signal_reverse,5
2025-01-20 19:32:35,12899.257353577315,2025-01-21 18:32:35,13363.357785954422,SELL,0.023113374511505233,-53.63463552241788,-0.5363463552241788,signal_reverse,5
2025-01-21 18:32:35,13363.357785954422,2025-01-22 13:32:35,12932.65476441293,BUY,0.02219598941573593,-47.79939853730226,-0.47799398537302257,signal_reverse,5
2025-01-22 13:32:35,12932.65476441293,2025-01-23 10:32:35,13413.054331111813,SELL,0.022829593478912745,-54.836634075906645,-0.5483663407590664,signal_reverse,5
2025-01-23 10:32:35,13413.054331111813,2025-01-23 23:32:35,12919.53009166475,BUY,0.021895124156761,-54.02887248532238,-0.5402887248532239,signal_reverse,5
2025-01-23 23:32:35,12919.53009166475,2025-01-24 14:32:35,13432.947261801684,SELL,0.022612030449818105,-58.04702342297898,-0.5804702342297898,signal_reverse,5
2025-01-24 14:32:35,13432.947261801684,2025-01-25 09:32:35,13299.3819952574,BUY,0.02162431786452133,-14.441288897065665,-0.14441288897065666,signal_reverse,5
2025-01-25 09:32:35,13299.3819952574,2025-01-27 11:32:35,12775.280084472995,SELL,0.021810465576204013,57.15453341792995,0.5715453341792994,signal_reverse,5
2025-01-27 11:32:35,12775.280084472995,2025-01-27 19:32:35,12555.532913503544,BUY,0.022833057117547025,-25.087498530824224,-0.2508749853082422,signal_reverse,5
2025-01-27 19:32:35,12555.532913503544,2025-01-30 05:32:35,11207.75090841617,SELL,0.023175592481317234,156.1782325177881,1.561782325177881,signal_reverse,5
2025-01-30 05:32:35,11207.75090841617,2025-01-31 03:32:35,10971.836292877377,BUY,0.026360699110653966,-31.094370980118722,-0.3109437098011872,stop_loss,5
2025-01-31 04:32:35,11010.508798796169,2025-01-31 14:32:35,11781.2444147119,SELL,0.026752236811862052,-103.09450858157004,-1.0309450858157003,stop_loss,5
2025-01-31 15:32:35,11874.064799893027,2025-02-01 02:32:35,11366.283640485248,BUY,0.0245585809350702,-62.351923503098654,-0.6235192350309865,signal_reverse,5
2025-02-01 02:32:35,11366.283640485248,2025-02-02 04:32:35,11270.455268791233,SELL,0.025498985161293022,12.217631139282805,0.12217631139282804,signal_reverse,5
2025-02-02 04:32:35,11270.455268791233,2025-02-02 14:32:35,10885.519121260028,BUY,0.025746765870826326,-49.55430432851902,-0.4955430432851901,signal_reverse,5
2025-02-02 14:32:35,10885.519121260028,2025-02-02 21:32:35,11237.389048475858,SELL,0.026527162607494895,-46.67055387970859,-0.46670553879708593,signal_reverse,5
2025-02-02 21:32:35,11237.389048475858,2025-02-04 20:32:35,12837.2554354098,BUY,0.02557787135073705,204.6058831168243,2.0460588311682426,signal_reverse,5
2025-02-04 20:32:35,12837.2554354098,2025-02-04 23:32:35,13134.950113089508,SELL,0.02284556658161574,-34.00501789962209,-0.3400501789962209,signal_reverse,5
2025-02-04 23:32:35,13134.950113089508,2025-02-06 07:32:35,13350.661864944292,BUY,0.022253818957681658,24.002051364103558,0.2400205136410356,signal_reverse,5
2025-02-06 07:32:35,13350.661864944292,2025-02-06 11:32:35,13854.231464252203,SELL,0.021945621699873193,-55.25573962984077,-0.5525573962984077,signal_reverse,5
2025-02-06 11:32:35,13854.231464252203,2025-02-06 23:32:35,13392.282483577996,BUY,0.021033995286199356,-48.583163409829396,-0.48583163409829394,signal_reverse,5
2025-02-06 23:32:35,13392.282483577996,2025-02-07 20:32:35,13681.680536757613,SELL,0.021655886461885113,-31.335856909741867,-0.31335856909741866,signal_reverse,5
2025-02-07 20:32:35,13681.680536757613,2025-02-11 23:32:35,15641.607434816742,BUY,0.021132377558126764,207.08957598056878,2.070895759805688,signal_reverse,5
2025-02-11 23:32:35,15641.607434816742,2025-02-13 20:32:35,14805.811537656184,SELL,0.018862721430005582,78.82692590240605,0.7882692590240605,signal_reverse,5
2025-02-13 20:32:35,14805.811537656184,2025-02-14 16:32:35,14926.729482092467,BUY,0.020079647838773,12.13994870834447,0.1213994870834447,signal_reverse,5
2025-02-14 16:32:35,14926.729482092467,2025-02-15 03:32:35,15331.138639740446,SELL,0.01994022452660109,-40.32004702057155,-0.40320047020571553,signal_reverse,5
2025-02-15 03:32:35,15331.138639740446,2025-02-16 05:32:35,15644.221947525852,BUY,0.019339094306327027,30.273738074993872,0.3027373807499387,signal_reverse,5
2025-02-16 05:32:35,15644.221947525852,2025-02-17 14:32:35,15162.520812726276,SELL,0.019007356257135052,45.77932539300886,0.4577932539300886,signal_reverse,5
2025-02-17 14:32:35,15162.520812726276,2025-02-18 17:32:35,15286.88097748267,BUY,0.0196974688006465,12.247902326661617,0.12247902326661617,signal_reverse,5
2025-02-18 17:32:35,15286.88097748267,2025-02-20 01:32:35,15160.391636927448,SELL,0.019560119631646715,12.37073316694114,0.12370733166941139,signal_reverse,5
2025-02-20 01:32:35,15160.391636927448,2025-02-20 02:32:35,15039.867069041464,BUY,0.01974663170997298,-11.899771270240878,-0.11899771270240878,signal_reverse,5
2025-02-20 02:32:35,15039.867069041464,2025-02-21 09:32:35,14632.602330682545,SELL,0.019882268599569115,40.48673459592635,0.4048673459592635,signal_reverse,5
2025-02-21 09:32:35,14632.602330682545,2025-02-21 10:32:35,14457.626973044256,BUY,0.02051469956131123,-17.947834462912333,-0.17947834462912332,signal_reverse,5
2025-02-21 10:32:35,14457.626973044256,2025-02-22 16:32:35,14164.7291366871,SELL,0.02072751260649145,30.355217977535194,0.3035521797753519,signal_reverse,5
