timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,sma_10,sma_20,sma_50,sma_100,sma_200,ema_9,ema_21,ema_50,ema_100,ema_200,macd,macd_signal,macd_hist,sar,atr,rsi,stoch_k,stoch_d,roc,cci,williams_r,bb_middle,bb_std,bb_upper,bb_lower,bb_width,keltner_middle,keltner_upper,keltner_lower,obv,volume_roc,cmf
2024-12-01 12:00:00,13050.82649107206,13267.963026673717,12869.194584638468,13042.279345027422,318799.35446096194,2024-12-01 13:00:00,4157870235.89428,4112,57158.06394303919,1047487843.4301218,0.0,13578.957080460012,13640.164164176307,13527.408648378181,13066.333828157205,12464.41301118011,13358.70333506041,13568.93261886548,13645.51605426081,13660.732752240572,13664.117067531124,-150.67487451969646,-27.15289096926289,-123.52198355043356,12812.216331855334,351.9793952886835,36.52396248248766,23.343021990068596,31.955266225041274,-5.845500951080906,-20.28887575426509,-76.65697800993141,13640.164164176307,418.436324995167,14477.03681416664,12803.291514185974,0.12270712286414329,13568.93261886548,14272.891409442847,12864.973828288112,2222634.036153985,446.9625506032096,-0.030054596099746467
2024-12-01 13:00:00,13118.905733433225,13164.743093044652,12991.004324169497,13145.13557810082,116624.39155730582,2024-12-01 14:00:00,1533043438.7343016,2078,27281.92670618635,365968253.7657245,0.0,13478.493817089542,13640.164164176307,13527.408648378181,13066.333828157205,12464.41301118011,13315.989783668494,13530.4056151596,13625.89329048983,13650.522907208102,13658.953072611419,-163.61306538790814,-54.44492585299194,-109.1681395349162,13042.279345027422,334.25497657409113,39.23373889985379,29.228868335847324,31.955266225041274,-6.303276737100994,-20.28887575426509,-70.77113166415268,13640.164164176307,418.436324995167,14477.03681416664,12803.291514185974,0.12270712286414329,13530.4056151596,14198.915568307782,12861.895662011417,2339258.4277112912,-63.41761991504068,-0.030054596099746467
2024-12-01 14:00:00,13358.896238166762,13496.625784019032,13261.31833000568,13390.924704899626,249848.56220201863,2024-12-01 15:00:00,3345703284.074662,4516,67010.67977101673,926493732.814342,0.0,13392.749815430627,13640.164164176307,13527.408648378181,13066.333828157205,12464.41301118011,13330.97676791472,13517.725532408693,13616.67883615296,13645.382348746547,13656.286123678963,-152.2781784273393,-74.01157636786141,-78.26660205947789,13145.13557810082,329.80674250565284,40.65562972243591,43.29390834920791,31.955266225041274,-5.549489706887911,-20.28887575426509,-56.70609165079209,13640.164164176307,418.436324995167,14477.03681416664,12803.291514185974,0.12270712286414329,13517.725532408693,14177.339017419998,12858.112047397388,2589106.98991331,114.23353971304566,-0.030054596099746467
2024-12-01 15:00:00,13684.295808217925,13755.862733145095,13581.503039760091,13666.57892391626,45300.88296311099,2024-12-01 16:00:00,619108092.3384498,5596,9930.962449974146,127196980.57423656,0.0,13369.921336782787,13640.164164176307,13527.408648378181,13066.333828157205,12464.41301118011,13398.097199115029,13531.25765890938,13618.635702339758,13645.802082908323,13656.388539601723,-119.67269477966875,-83.14380005022288,-36.52889472944587,13390.924704899626,330.41983152728324,42.92735815500341,59.067948766765866,43.86357515060703,-3.41482122290957,-20.28887575426509,-40.93205123323414,13640.164164176307,418.436324995167,14477.03681416664,12803.291514185974,0.12270712286414329,13531.25765890938,14192.097321963947,12870.417995854814,2634407.872876421,-81.8686637362026,-0.030054596099746467
2024-12-01 16:00:00,13767.580935432725,13966.563012275516,13629.059649308032,13720.042131833909,42521.55235915522,2024-12-01 17:00:00,583397489.8785912,7974,11366.514566008906,78334491.18644734,0.0,13353.499410725195,13640.164164176307,13527.408648378181,13066.333828157205,12464.41301118011,13462.486185658805,13548.419883720702,13622.61242506502,13647.272182887047,13657.02190867866,-88.49842525282838,-84.21472509074398,-4.283700162084401,13666.57892391626,329.35412398296296,40.73729824090659,63.8433965252715,55.40175121374843,-3.7079524561726585,-20.28887575426509,-36.1566034747285,13640.164164176307,418.436324995167,14477.03681416664,12803.291514185974,0.12270712286414329,13548.419883720702,14207.128131686628,12889.711635754777,2676929.4252355765,-6.135268061373134,-0.030054596099746467
2024-12-01 17:00:00,13799.327162689984,13888.015742002151,13777.98934951449,13814.339752591315,223708.73743138017,2024-12-01 18:00:00,3090388504.500328,2324,35257.36951729664,552694287.8438141,0.0,13350.53841416955,13640.164164176307,13527.408648378181,13066.333828157205,12464.41301118011,13532.856899045308,13572.594417254393,13630.131143791541,13650.580451594062,13658.587260359383,-55.54329362291173,-78.48043879717753,22.937145174265794,13720.042131833909,317.99947766040884,43.38892648540739,69.3885343919813,64.09995989467289,-0.5795231927543276,-20.28887575426509,-30.61146560801871,13640.164164176307,418.436324995167,14477.03681416664,12803.291514185974,0.12270712286414329,13572.594417254393,14208.593372575211,12936.595461933575,2900638.1626669564,426.10670358843083,-0.030054596099746467
2024-12-01 18:00:00,13523.894249356788,13719.885011480792,13339.345710845337,13553.589267748672,1072901.0755326252,2024-12-01 19:00:00,14541660502.694996,7189,296658.65964865405,3696227300.387688,0.0,13333.753399840603,13640.164164176307,13527.408648378181,13066.333828157205,12464.41301118011,13537.003372785983,13570.866676390237,13627.129501593781,13648.659834092174,13657.542504214005,-49.891382519994295,-72.76262754174088,22.87124502174659,13814.339752591315,338.70379507981954,37.12912718482145,63.76595244577577,65.66596112100952,-2.381632809375822,-20.28887575426509,-36.23404755422423,13640.164164176307,418.436324995167,14477.03681416664,12803.291514185974,0.12270712286414329,13570.866676390237,14248.274266549875,12893.459086230598,1827737.0871343312,379.59730489370094,-0.030054596099746467
2024-12-01 19:00:00,14054.482944038617,14134.557294392956,13955.677808399025,14048.826676785216,85714.81598418638,2024-12-01 20:00:00,1204192593.3943734,1053,22256.33981752632,220967069.4590172,0.0,13412.930433310054,13659.408605593231,13527.408648378181,13066.333828157205,12464.41301118011,13639.368033585832,13614.317585517052,13643.666645718935,13656.583929987084,13661.43587906546,-5.388566176956374,-59.28781526878398,53.899249091827606,13553.589267748672,354.57030296967594,52.709891670164936,94.28539313596919,75.81329332457541,1.479902504766173,70.77107760912476,-5.714606864030815,13659.408605593231,428.3212698598546,14516.05114531294,12802.766065873522,0.1254289353887448,13614.317585517052,14323.458191456404,12905.1769795777,1913451.9031185177,-92.01093018369522,-0.02303879374712438
2024-12-01 20:00:00,13648.914396103452,13854.323212174524,13587.560129706291,13619.694427506429,79387.65329459884,2024-12-01 21:00:00,1081235579.18926,7034,10892.917524076029,208579015.09217444,0.0,13481.362714026502,13647.793425913842,13527.408648378181,13066.333828157205,12464.41301118011,13635.433312369953,13614.806389334268,13642.72655873021,13655.853444789447,13661.020541239004,-4.693051136397116,-48.368862442306614,43.6758113059095,14048.826676785216,373.1889321346961,45.94133881057944,65.68041902361496,74.5772548684533,-0.7415037189894225,6.802139941344291,-34.31958097638505,13647.793425913842,425.96709652218243,14499.727618958206,12795.859232869478,0.12484570457034444,13614.806389334268,14361.18425360366,12868.428525064875,1834064.2498239188,-7.3816441381089115,0.13672882239942283
2024-12-01 21:00:00,13674.501767022544,13682.872065297335,13598.382086675669,13654.89377079276,116014.36138857136,2024-12-01 22:00:00,1584163780.647303,6017,21597.97126349559,294520344.7916726,0.0,13565.630457920244,13629.065580498504,13527.408648378181,13066.333828157205,12464.41301118011,13639.325404054514,13618.450696739586,13643.20370430129,13655.834441343966,13660.959578348991,-1.286725060279423,-38.95243496590118,37.66570990562176,13619.694427506429,368.4555243769941,47.0951796967142,68.02672672985133,75.99751296314516,3.000948464244968,3.3682831258815287,-31.973273270148677,13629.065580498504,416.43125996099536,14461.928100420495,12796.203060576512,0.12221857984361217,13618.450696739586,14355.361745493574,12881.539647985599,1950078.6112124901,46.13652951555933,0.17901458164023867
2024-12-01 22:00:00,13895.426745050152,13974.161383184744,13845.321424375235,13963.764706766951,43400.94139756008,2024-12-01 23:00:00,606040533.7277102,8361,11645.545615220008,95548708.36047292,0.0,13657.778994094197,13618.368037277101,13527.408648378181,13066.333828157205,12464.41301118011,13704.213264597003,13649.842879469346,13655.774724005825,13661.932070362243,13663.97256470141,26.03598940824304,-25.95475009107234,51.99073949931538,13654.89377079276,365.14864177905565,53.521620334249654,88.61535679074548,74.10750084807059,7.9502399823423,63.4254533066775,-11.384643209254522,13618.368037277101,404.1627365955408,14426.693510468183,12810.04256408602,0.11871106302583097,13649.842879469346,14380.140163027458,12919.545595911235,1993479.5526100502,-62.59002689141594,0.1982157462888865
2024-12-01 23:00:00,14123.794631294984,14264.646576119883,13869.1233815725,14133.189650882,283352.767724193,2024-12-02 00:00:00,4004678404.348336,9386,37543.804898893744,527461133.6527426,0.0,13756.584401372314,13617.53910923093,13527.408648378181,13066.333828157205,12464.41301118011,13790.008541854004,13693.783495052316,13674.49687800097,13671.263903639861,13668.641391429575,60.66134825847621,-8.631530421162633,69.29287867963885,13963.764706766951,355.2715485036094,63.926424438743354,91.93659639653023,82.85955997237569,10.310263929452201,95.22147215219357,-8.063403603469771,13617.53910923093,403.0309013428486,14423.600911916627,12811.477306545232,0.11838582525374085,13693.783495052316,14404.326592059535,12983.240398045096,2276832.320334243,552.8723999985,0.19432825764860354
2024-12-02 00:00:00,13790.447912095053,13802.875748443146,13743.825850803298,13832.373273785735,402072.03925674607,2024-12-02 01:00:00,5561610529.951544,5842,77439.89578963188,828066255.3860152,0.0,13800.729258260926,13596.739536845775,13527.408648378181,13066.333828157205,12464.41301118011,13798.48148824035,13706.382565846263,13680.688109208217,13674.454188197205,13670.270564388344,63.10143296526803,5.715062256123499,57.38637070914453,14133.189650882,347.019978075284,64.35335636658645,73.48489554721121,84.67894957816232,6.057943614430772,42.09098580238024,-26.515104452788783,13596.739536845775,378.76562411815513,14354.270785082084,12839.208288609465,0.11142836798240893,13706.382565846263,14400.42252199683,13012.342609695696,1874760.2810774972,41.89804549504552,0.4002931437372733
2024-12-02 01:00:00,13667.739678355449,13718.592980798045,13426.387591389934,13634.810296612031,263841.3416065873,2024-12-02 02:00:00,3597426641.209429,4353,62207.192823072335,641172560.7336236,0.0,13797.552395530502,13583.736866156643,13527.408648378181,13066.333828157205,12464.41301118011,13765.747249914686,13699.875995915878,13678.888979302485,13673.669160641062,13669.91772590301,48.53406601838287,14.278863008575374,34.2552030098075,13832.373273785735,354.51782532126214,62.85657372379572,54.86507000221368,73.42885398198504,3.725140114393244,3.449317534692778,-45.134929997786315,13583.736866156643,372.40290385921014,14328.542673875063,12838.931058438224,0.10966140099107405,13699.875995915878,14408.911646558403,12990.840345273353,1610918.93947091,-34.37958478925478,0.42845248816068415
2024-12-02 02:00:00,13442.507691714589,13693.75810299266,13288.659966677811,13491.31389562386,137569.58793166836,2024-12-02 03:00:00,1855994493.2777655,648,17244.5637749717,295604299.12667954,0.0,13774.679571909499,13564.089491317349,13527.408648378181,13066.333828157205,12464.41301118011,13710.860579056522,13680.915804980239,13671.53309366803,13670.058165294187,13668.140573362918,25.120785670416808,16.447247540943664,8.673538129473144,13634.810296612031,350.9000711424383,57.21328701487243,39.28179759176616,55.87725438039701,0.7496807945421624,-14.465252512009789,-60.718202408233836,13564.089491317349,366.0242414386157,14296.13797419458,12832.041008440117,0.10793919980339714,13680.915804980239,14382.715947265116,12979.115662695362,1473349.3515392416,-47.85897195110621,0.42360135665053344
2024-12-02 03:00:00,12903.346390591209,13155.435008387582,12679.485987506574,12937.979729156952,58640.356665897416,2024-12-02 04:00:00,758687745.8539145,1939,14100.24643480754,160566877.9587889,0.0,13687.043569566062,13518.790991867805,13527.408648378181,13066.333828157205,12464.41301118011,13556.284409076608,13613.376161723576,13642.766295059751,13655.561562598401,13660.875291331018,-37.649846521737345,5.627828728407463,-43.27767525014481,13491.31389562386,396.47786680259054,47.09298153285498,16.307101217833527,36.81798960393778,-5.331247847874154,-122.42127266302022,-83.69289878216647,13518.790991867805,385.12839743846746,14289.04778674474,12748.53419699087,0.1139535029930238,13613.376161723576,14406.331895328756,12820.420428118396,1414708.9948733442,-57.374040623699166,0.3835062625644931
2024-12-02 04:00:00,12930.52773924976,13121.834883546584,12807.929729112113,12926.554902315273,1281457.6946118113,2024-12-02 05:00:00,16564833244.393936,2051,227833.4549714975,3614859173.454564,0.0,13624.34013302272,13479.046766431662,13527.408648378181,13066.333828157205,12464.41301118011,13430.338507724342,13550.937865413729,13614.679573775655,13641.125787147248,13653.568620793549,-87.3114408759302,-12.960025192460073,-74.35141568347012,12937.979729156952,393.79322026803766,43.02468437235578,15.586364976739247,23.725087928779644,-5.783416857573265,-101.27916334243746,-84.41363502326075,13479.046766431662,403.6829724465764,14286.412711324814,12671.68082153851,0.11979570349200412,13550.937865413729,14338.524305949804,12763.351424877654,133251.3002615329,2085.2829134599197,0.2469213908131464
2024-12-02 05:00:00,12738.47955963626,12802.732463430715,12502.14669614748,12761.750464322276,69150.65059636344,2024-12-02 06:00:00,882483347.3563285,9350,11057.153808507524,186389812.5526049,0.0,13495.632511776426,13454.28147254324,13527.408648378181,13066.333828157205,12464.41301118011,13296.62089904393,13479.193556223598,13581.231373404935,13623.712414418042,13644.694808291348,-138.37188802038327,-38.042397758044714,-100.32949026233855,12926.554902315273,398.0410901196322,35.940329816300036,14.729292814412073,15.540919669661614,-7.619541050245216,-134.4062214170905,-85.27070718558792,13454.28147254324,432.2040662949486,14318.689605133137,12589.873339953343,0.1284956219109781,13479.193556223598,14275.275736462861,12683.111375984334,64100.64966516945,-94.60375079980217,0.17592417753662304
2024-12-02 06:00:00,13115.661426080242,13183.998598278751,13060.1846063219,13166.573838918288,67629.77357174332,2024-12-02 07:00:00,890452407.441683,2607,14348.032495284318,118952906.48628724,0.0,13450.320452917611,13465.841583472056,13527.408648378181,13066.333828157205,12464.41301118011,13270.611487018803,13450.773581923115,13564.970293621145,13614.660165398243,13639.937385710522,-144.50602170686398,-59.33512254780857,-85.17089915905541,12761.750464322276,404.09428804741725,42.24655266457136,37.69799648333658,22.671218091495962,-2.8554460459511155,-58.286607799377464,-62.30200351666342,13465.841583472056,420.52863147763946,14306.898846427335,12624.784320516777,0.12491714799134289,13450.773581923115,14258.96215801795,12642.58500582828,131730.42323691276,-2.1993676292325404,0.19535382001868978
2024-12-02 07:00:00,13270.471988352438,13441.87084542179,13123.25156098584,13226.360089004367,27155.328085948506,2024-12-02 08:00:00,359166147.5998087,9174,5623.678214354944,81422122.04950184,0.0,13407.467084738772,13486.54877132951,13527.408648378181,13066.333828157205,12464.41301118011,13261.761207415917,13430.372355294137,13551.691462067547,13606.971054974601,13635.822188728373,-142.8959011215229,-76.04727826255144,-66.84862285897147,13166.573838918288,414.8546933522535,41.6826658203636,41.09012437880148,31.172471225516706,-5.854343616751445,-43.20116118628434,-58.90987562119852,13486.54877132951,396.13872716371344,14278.826225656936,12694.271317002083,0.11749150472234911,13430.372355294137,14260.081741998645,12600.66296858963,158885.75132286127,-59.84708117181338,0.18533808269300556
2024-12-02 08:00:00,13274.825220769852,13306.0475078974,13241.415488318262,13253.888154042132,39272.03500053152,2024-12-02 09:00:00,520507159.4786727,6450,10204.06407782099,94489079.1639072,0.0,13336.479429466292,13497.129211780242,13527.408648378181,13066.333828157205,12464.41301118011,13260.186596741161,13414.3283369985,13540.012900968512,13599.979314362077,13632.021850074778,-137.80999631664417,-88.39982187337,-49.41017444327417,13226.360089004367,386.6185060056145,45.46105708236425,42.6520005156779,40.48004045927198,-2.6858625603634168,-46.35334902167212,-57.34799948432211,13497.129211780242,386.35330553822735,14269.835822856698,12724.422600703787,0.11449940190274537,13414.3283369985,14187.565349009728,12641.091324987272,198157.7863233928,44.61999824208638,0.2001595043192128
2024-12-02 09:00:00,13142.687734676208,13391.954415933418,13025.134203535656,13163.349377647572,231101.2639047017,2024-12-02 10:00:00,3042066678.3935223,7703,52728.17292499543,792474810.1489328,0.0,13239.495402142848,13498.03990175758,13527.408648378181,13066.333828157205,12464.41301118011,13240.819152922444,13391.512067966598,13525.241782406907,13591.333177001394,13627.358442388935,-139.47729526946205,-98.61531655258841,-40.86197871687364,13253.888154042132,371.3222335594343,34.71598514560675,37.5150483136739,40.41905773605109,-3.599767243862273,-63.710294949932596,-62.4849516863261,13498.03990175758,385.5004628097486,14269.040827377077,12727.038976138083,0.11423894598490632,13391.512067966598,14134.156535085467,12648.867600847729,-32943.47758130889,488.46266535862964,0.16485666221916523
2024-12-02 10:00:00,13166.375081977594,13225.574501141957,13016.303765364435,13167.174870786732,106234.15920202636,2024-12-02 11:00:00,1398803751.4640784,2725,19918.72369002512,285493466.36134255,0.0,13172.975561842948,13486.852410051937,13527.408648378181,13066.333828157205,12464.41301118011,13226.090296495302,13371.117777313882,13511.19994273553,13582.934002620905,13622.779501377969,-138.88893123257003,-106.67003948858475,-32.21889174398528,13163.349377647572,353.32253275219125,40.84500895185468,37.732097584577694,39.29971547130983,-5.704692485932439,-69.97672483197319,-62.267902415422306,13486.852410051937,391.96511214326875,14270.782634338475,12702.9221857654,0.11625102736384418,13371.117777313882,14077.762842818265,12664.4727118095,73290.68162071747,-54.03133786155592,0.17452973992703383
2024-12-02 11:00:00,13092.413281756524,13354.166136541266,12933.818275292306,13108.567578633012,68643.13768802915,2024-12-02 12:00:00,899813209.1929407,5993,15377.583007247791,120145171.56856784,0.0,13120.351290045048,13458.951842787774,13527.408648378181,13066.333828157205,12464.41301118011,13202.585752922845,13347.249577433802,13495.410438260922,13573.54060808649,13617.662964833244,-141.52040799960196,-113.6401131907882,-27.88029480881376,13167.174870786732,377.3123815112836,39.05089611793107,34.406860923872934,36.551335607374845,-7.249758176032428,-63.30686299668293,-65.59313907612706,13458.951842787774,398.3072930628995,14255.566428913573,12662.337256661975,0.11837691306588331,13347.249577433802,14101.87434045637,12592.624814411234,4647.543932688321,-35.385060508183685,0.17143376155931025
